Datetime,Close,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SMA20,SMA44,SMA50,SMA100,SMA200,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,avg_sentiment
2023-10-18 13:30:00,176.6199951171875,177.5749969482422,175.4199981689453,175.5800018310547,11694290,177.97278594970703,178.84193004261363,178.72599822998046,175.88614151000976,175.94870765686036,177.49188702364108,178.02110003822705,-0.529213014585963,-0.36214820110009943,-0.1670648134858636,0.0
2023-10-18 14:30:00,176.72999572753906,177.1199951171875,175.7550048828125,176.60499572753906,7097323,177.84653549194337,178.79056618430397,178.7231982421875,175.94914154052734,175.94973266601562,177.37467297808692,177.9254626818798,-0.5507897037928728,-0.3998765016386542,-0.15091320215421866,0.0
2023-10-18 15:30:00,176.82000732421875,177.52999877929688,176.63009643554688,176.72999572753906,5348489,177.7745361328125,178.7368139787154,178.71789825439453,176.0260415649414,175.94653266906738,177.28933980056874,177.84357709983084,-0.5542372992620983,-0.43074866116334304,-0.12348863809875527,0.0
2023-10-18 16:30:00,177.1199951171875,177.3699951171875,176.22500610351562,176.82000732421875,5355115,177.66853561401368,178.68317760120738,178.70809814453125,176.0922415161133,175.94433265686035,177.26328677235622,177.78997843444986,-0.5266916620936399,-0.44993726134940243,-0.0767544007442375,0.0
2023-10-18 17:30:00,176.69500732421875,177.1300048828125,176.22000122070312,177.1199951171875,4533374,177.55653610229493,178.61692532626066,178.6829983520508,176.140291595459,175.93018272399902,177.17585916495045,177.70886946332163,-0.5330102983711811,-0.4665518687537582,-0.06645842961742288,0.0
2023-10-18 18:30:00,175.87989807128906,176.9149932861328,175.77999877929688,176.68499755859375,5250110,177.40703125,178.5585139881481,178.62379638671874,176.1901905822754,175.91052322387696,176.97648053515638,177.57339010094884,-0.5969095657924584,-0.49262340816149824,-0.10428615763096011,0.0
2023-10-18 19:30:00,175.781005859375,176.08999633789062,175.11000061035156,175.8800048828125,6442293,177.27383117675782,178.5042187083851,178.56141662597656,176.23670059204102,175.89165328979493,176.79256135426692,177.44062089786928,-0.6480595436023577,-0.5237106352496702,-0.12434890835268753,0.0
2023-10-19 13:30:00,176.2100067138672,177.3300018310547,175.84500122070312,176.0399932861328,11060282,177.15888137817382,178.44558264992455,178.5058166503906,176.28300064086915,175.87477828979493,176.7029375634362,177.3494642916469,-0.6465267282107163,-0.5482738538418794,-0.0982528743688369,0.0
2023-10-19 14:30:00,176.24989318847656,176.8699951171875,175.63499450683594,176.2100067138672,5651756,177.08037567138672,178.39648923006925,178.44711242675783,176.33859954833986,175.86162673950196,176.63323842882704,177.26801458030099,-0.6347761514739432,-0.5655743133682922,-0.06920183810565095,0.0
2023-10-19 15:30:00,176.67999267578125,177.5399932861328,176.10000610351562,176.25,7386700,177.04112548828124,178.36012545498934,178.39111236572265,176.38289947509764,175.85530166625978,176.64043138989695,177.22445740218842,-0.5840260122914742,-0.5692646531529286,-0.014761359138545593,0.0
2023-10-19 16:30:00,177.77999877929688,177.83999633789062,175.4600067138672,176.69000244140625,6868129,177.02362518310548,178.34175491333008,178.3545101928711,176.44009948730468,175.8532516479492,176.81574944980463,177.26560861530757,-0.4498591655029429,-0.5453835556229315,0.09552439011998859,0.0
2023-10-19 17:30:00,176.58999633789062,177.8300018310547,176.50999450683594,177.8000030517578,5131914,176.91362533569335,178.29675258289683,178.31731018066407,176.48764938354492,175.84675163269043,176.78101820181786,177.21556326142482,-0.4345450596069611,-0.5232158564197374,0.08867079681277634,0.0
2023-10-19 18:30:00,175.74000549316406,176.58999633789062,175.52000427246094,176.58999633789062,7026256,176.76687545776366,178.23196411132812,178.26871032714843,176.53274948120117,175.83170166015626,176.6208624004865,177.1062626859981,-0.4854002855116164,-0.5156527422381133,0.0302524567264969,0.0
2023-10-19 19:30:00,175.4499969482422,176.05999755859375,175.19000244140625,175.72999572753906,4705299,176.71687545776368,178.15241865678266,178.20191040039063,176.58184951782226,175.8155266571045,176.44072925398737,176.98357633505321,-0.5428470810658439,-0.5210916100036594,-0.02175547106218445,0.0
2023-10-20 13:30:00,174.24000549316406,175.4199981689453,174.07000732421875,175.30999755859375,13576409,176.57437591552736,178.04037336869672,178.1185104370117,176.61135055541993,175.79040168762208,176.10215636770687,176.78034886528366,-0.6781924975767879,-0.5525117875182851,-0.1256807100585028,0.0
2023-10-20 14:30:00,172.86990356445312,174.25999450683594,172.63999938964844,174.24000549316406,9848621,176.3066207885742,177.88400754061612,178.01030853271484,176.62784957885742,175.7571762084961,175.60488670566784,176.49068625040732,-0.8857995447394842,-0.619169338962525,-0.2666302057769592,0.0
2023-10-20 15:30:00,173.55999755859375,173.83999633789062,172.6699981689453,172.8800048828125,6364462,176.1012306213379,177.6985529119318,177.90974243164064,176.63014953613282,175.72650115966798,175.29028837534875,176.27359819916188,-0.9833098238131299,-0.691997435932646,-0.29131238788048397,0.0
2023-10-20 16:30:00,174.17999267578125,174.72000122070312,173.55999755859375,173.57000732421875,6019902,175.9552848815918,177.52605264837092,177.82194030761718,176.6309034729004,175.7005010986328,175.11947365233834,176.1185163085411,-0.9990426562027608,-0.753406479986669,-0.2456361762160918,0.0
2023-10-20 17:30:00,173.5800018310547,174.38999938964844,173.4600067138672,174.18499755859375,4406928,175.7957847595215,177.32855259288442,177.72172637939454,176.63320343017577,175.6806510925293,174.8826318336793,175.93047819909768,-1.0478463654183656,-0.8122944570730084,-0.23555190834535722,0.0
2023-10-20 18:30:00,173.3800048828125,173.86000061035156,173.125,173.55999755859375,5284310,175.6077850341797,177.17003215443003,177.61032653808593,176.63390350341797,175.66405113220216,174.65145845662286,175.74155424974322,-1.090095793120355,-0.8678547242824777,-0.2222410688378773,0.0
2023-10-20 19:30:00,172.83999633789062,173.49000549316406,172.8000030517578,173.3699951171875,6774830,175.41878509521484,177.01548663052645,177.48372650146484,176.6344044494629,175.6452261352539,174.37277197681792,175.52662403405043,-1.1538520572325126,-0.9250541908724847,-0.22879786636002786,0.0
2023-10-23 13:30:00,171.58999633789062,171.91000366210938,169.92999267578125,171.58999633789062,15939825,175.16178512573242,176.8152594132857,177.32052642822265,176.6203044128418,175.61532661437988,173.94465264775218,175.23502198248303,-1.2903693347308547,-0.9981172196441588,-0.2922521150866959,0.0
2023-10-23 14:30:00,172.80999755859375,172.91029357910156,171.1699981689453,171.58999633789062,6828633,174.96128463745117,176.63525945490056,177.14232635498047,176.61090438842774,175.59887657165527,173.7700903263432,175.05539054367642,-1.28530021733323,-1.055553819181973,-0.22974639815125686,0.0
2023-10-23 15:30:00,172.83999633789062,172.98500061035156,172.27999877929688,172.80999755859375,5567383,174.74728469848634,176.46048667214134,176.96372619628906,176.6275863647461,175.58447654724122,173.62699894350433,174.89128726917377,-1.2642883256694404,-1.0973007204794665,-0.1669876051899739,0.0
2023-10-23 16:30:00,173.30999755859375,173.63999938964844,172.63999938964844,172.86000061035156,4597769,174.5780342102051,176.32685019753197,176.7845260620117,176.6443862915039,175.5694765472412,173.57822949967192,174.77415469801971,-1.195925198347794,-1.117025616053132,-0.0788995822946621,0.0
2023-10-23 17:30:00,173.3800048828125,174.00999450683594,173.13900756835938,173.30999755859375,4849773,174.45303955078126,176.19332747025922,176.64502807617188,176.65554626464845,175.5604285430908,173.54773340477047,174.67088434133768,-1.1231509365672139,-1.1182506801559484,-0.004900256411265458,0.0
2023-10-23 18:30:00,173.13299560546875,173.72500610351562,173.0850067138672,173.38999938964844,5131178,174.32063903808594,176.07680476795542,176.51488800048827,176.66685821533204,175.55001098632812,173.48392758949328,174.55696665719924,-1.0730390677059631,-1.1092083576659513,0.03616928995998814,0.0
2023-10-23 19:30:00,172.9600067138672,173.25999450683594,172.75999450683594,173.14500427246094,5236992,174.15813903808595,175.93407752297142,176.36608825683595,176.67795822143555,175.53621101379395,173.4033243778585,174.43867332806354,-1.035348950205048,-1.0944364761737706,0.05908752596872269,0.0
2023-10-24 13:30:00,172.8300018310547,173.30999755859375,171.80999755859375,173.0500030517578,10973848,173.98714447021484,175.7953276200728,176.20808837890624,176.68765823364257,175.52375450134278,173.31512090911946,174.31951247643326,-1.004391567313803,-1.076427494401777,0.07203592708797402,0.0
2023-10-24 14:30:00,172.30499267578125,172.88999938964844,172.1300048828125,172.8249053955078,5390228,173.76839447021484,175.64612301913175,176.04358825683593,176.6861080932617,175.51107948303223,173.15971656552898,174.17028878749608,-1.0105722219670952,-1.0632564399148408,0.05268421794774558,0.0
2023-10-24 15:30:00,172.0800018310547,173.02000427246094,171.98280334472656,172.30999755859375,4403856,173.48339462280273,175.50146380337802,175.90138824462892,176.68300811767577,175.49617950439452,172.99360660637907,174.01545271664858,-1.0218461102695073,-1.0549743739857742,0.03312826371626687,0.0
2023-10-24 16:30:00,172.19000244140625,172.1999969482422,171.4499969482422,172.10000610351562,3752948,173.2633949279785,175.35785016146573,175.7600881958008,176.67630813598632,175.486329498291,172.86997519638328,173.88023417774176,-1.0102589813584757,-1.0460312954603146,0.0357723141018389,0.0
2023-10-24 17:30:00,172.75999450683594,172.75999450683594,171.9199981689453,172.1999053955078,3410631,173.1143943786621,175.24284987016156,175.65008819580078,176.67220809936524,175.47607948303224,172.85305509029908,173.79725346137838,-0.9441983710792954,-1.0256647105841108,0.08146633950481541,0.0
2023-10-24 18:30:00,173.5850067138672,173.6699981689453,172.67999267578125,172.75,5963929,173.02114486694336,175.15466828779742,175.53698822021485,176.6812582397461,175.46705451965332,172.9656630323865,173.78153148008124,-0.8158684476947542,-0.9837054580062395,0.16783701031148535,0.0
2023-10-24 19:30:00,173.38999938964844,173.6649932861328,173.22999572753906,173.5850067138672,4601374,172.97864456176757,175.0469408902255,175.42608825683592,176.68775817871094,175.45640449523927,173.03094554888833,173.75252910301214,-0.7215835541238107,-0.9312810772297538,0.20969752310594314,0.0
2023-10-25 13:30:00,172.1300048828125,172.24000549316406,170.8300018310547,171.8800048828125,11042020,172.94164962768554,174.89557751742277,175.29128845214845,176.67135925292968,175.43808151245116,172.89233929256898,173.63234212373808,-0.7400028311691074,-0.8930254280176246,0.15302259684851727,0.0
2023-10-25 14:30:00,172.44500732421875,173.05999755859375,171.8800048828125,172.1300048828125,7738217,172.8859001159668,174.75398670543325,175.17128845214845,176.6594093322754,175.42345657348633,172.82351898974588,173.54439139784776,-0.7208724081018829,-0.8585948240344764,0.1377224159325935,0.0
2023-10-25 15:30:00,171.76499938964844,172.60000610351562,171.5399932861328,172.44500732421875,4440866,172.76515045166016,174.64750948819247,175.03640838623048,176.64015930175782,175.40393157958985,172.66066982050012,173.4125845824256,-0.7519147619254909,-0.8372588116126793,0.08534404968718845,0.0
2023-10-25 16:30:00,171.14500427246094,172.0500030517578,171.05999755859375,171.75999450683594,5032990,172.64340057373047,174.51239603215998,174.9029083251953,176.61560928344727,175.38125663757324,172.42749050541718,173.2446156705764,-0.8171251651592115,-0.8332320823219859,0.016106917162774348,0.0
2023-10-25 17:30:00,171.4199981689453,171.6197967529297,170.77000427246094,171.13999938964844,5060830,172.5454002380371,174.35773676091975,174.7820083618164,176.5901092529297,175.36255661010742,172.2724916844215,173.10945881860374,-0.8369671341822311,-0.8339790926940349,-0.0029880414881962025,0.0
2023-10-25 18:30:00,171.1750030517578,171.5399932861328,170.64999389648438,171.42999267578125,4546917,172.46215057373047,174.21017317338422,174.64290832519532,176.56027725219727,175.34410308837892,172.1036472793963,172.96616579883738,-0.8625185194410676,-0.8396869780434415,-0.02283154139762611,0.0
2023-10-25 19:30:00,171.08999633789062,171.42999267578125,170.86000061035156,171.17779541015625,6991582,172.43715057373046,174.07360701127485,174.48890838623046,176.52157821655274,175.32585304260255,171.94770098070313,172.8271902832117,-0.8794893025085742,-0.8476474429364681,-0.03184185957210606,0.0
2023-10-26 13:30:00,168.66000366210938,171.37750244140625,168.1300048828125,170.3699951171875,13990133,172.22965087890626,173.88928881558505,174.2886083984375,176.45697830200194,175.2987530517578,171.44190139322717,172.5185097927597,-1.0766083995325175,-0.8934396342556781,-0.18316876527683945,0.0
2023-10-26 14:30:00,166.94960021972656,168.9499969482422,166.83999633789062,168.64999389648438,10641541,171.93513107299805,173.65768883445045,174.0986004638672,176.37667434692383,175.2622760772705,170.75077813576556,172.105997972535,-1.355219836769436,-0.9857956747584298,-0.36942416201100614,0.0
2023-10-26 15:30:00,166.29739379882812,167.52999877929688,165.97000122070312,166.94500732421875,8539868,171.58450088500976,173.4230842590332,173.88274841308595,176.29154830932617,175.2199380493164,170.06564208392905,171.67573099670486,-1.610088912775808,-1.1106543223619054,-0.4994345904139026,0.0
2023-10-26 16:30:00,165.9499969482422,166.6999969482422,165.72000122070312,166.2899932861328,5923516,171.21300048828124,173.17808428677645,173.63724822998046,176.19654830932618,175.1748880004883,169.432465909208,171.2516025486706,-1.819136639462613,-1.2523507857820468,-0.5667858536805661,0.0
2023-10-26 17:30:00,167.17999267578125,167.38290405273438,165.6699981689453,165.9499969482422,6261731,170.91535034179688,172.95899304476652,173.42749206542967,176.1016471862793,175.12567848205566,169.0859315656039,170.95000181734548,-1.8640702517415946,-1.3746946789739565,-0.4893755727676381,0.0
2023-10-26 18:30:00,167.31430053710938,167.94000244140625,166.89999389648438,167.1699981689453,6614410,170.633065032959,172.73613634976473,173.23179992675782,176.0031901550293,175.07319999694823,168.8133729458355,170.68069061140204,-1.8673176655665316,-1.4732192762924714,-0.39409838927406016,0.0
2023-10-26 19:30:00,166.75999450683594,167.44000244140625,166.375,167.30999755859375,8082422,170.32956466674804,172.51034060391513,173.0315997314453,175.89549911499023,175.0142749786377,168.49746857060478,170.3902686777305,-1.8928001071257086,-1.5571354424591188,-0.33566466466658973,0.0
2023-10-27 13:30:00,168.16000366210938,168.77000427246094,166.19000244140625,166.91000366210938,13125053,170.12231521606446,172.33488845825195,172.85199981689453,175.79769912719726,174.9594999694824,168.44555089237474,170.22506386175857,-1.7795129693838305,-1.6016109478440612,-0.1779020215397693,0.0
2023-10-27 14:30:00,168.73500061035156,168.9600067138672,167.38999938964844,168.16000366210938,6386633,169.9550651550293,172.1747519753196,172.69429992675782,175.71014907836914,174.90837493896484,168.49008161821732,170.1146888060988,-1.6246071878814803,-1.6062101958515451,-0.018396992029935166,0.0
2023-10-27 15:30:00,167.75999450683594,168.81809997558594,167.52000427246094,168.75,3987468,169.7335647583008,171.98270624334162,172.51489990234376,175.61904907226562,174.85507942199706,168.37776052415865,169.9402670061534,-1.5625064819947454,-1.5974694530801852,0.034962971085439776,0.0
2023-10-27 16:30:00,167.19000244140625,167.96310424804688,166.8300018310547,167.77000427246094,4730969,169.4550651550293,171.77679963545367,172.3222998046875,175.52009902954103,174.8011294555664,168.19502851142752,169.736543705061,-1.5415151936334723,-1.5862786011908427,0.044763407557370405,0.0
2023-10-27 17:30:00,167.69500732421875,167.97999572753906,166.92999267578125,167.17999267578125,6106335,169.1605651855469,171.57259542291814,172.13380004882814,175.4209490966797,174.75080451965331,168.11810217493388,169.58531878796157,-1.4672166130276878,-1.5624662035582118,0.09524959053052395,0.0
2023-10-27 18:30:00,167.99000549316406,168.24000549316406,167.4499969482422,167.6999969482422,6000178,168.89056549072265,171.35009557550603,171.95970001220704,175.3213491821289,174.7028295135498,168.09839499312315,169.4671474327914,-1.368752439668242,-1.523723450780218,0.15497101111197598,0.0
2023-10-27 19:30:00,168.28500366210938,168.33999633789062,167.49000549316406,167.99000549316406,6380136,168.6983154296875,171.16134574196556,171.80780212402342,175.21579925537108,174.65357955932618,168.12710401912102,169.3795812275557,-1.2524772084346694,-1.4694742023111083,0.2169969938764389,0.0
2023-10-30 13:30:00,169.375,171.1699981689453,168.8699951171875,169.02000427246094,12638771,168.54481506347656,171.01668652621183,171.67968200683595,175.12054931640625,174.6075545501709,168.31908801617934,169.37924187736638,-1.0601538611870467,-1.3876101340862959,0.32745627289924917,0.0
2023-10-30 14:30:00,169.6699981689453,170.1999969482422,169.2100067138672,169.37989807128906,6708135,168.4400650024414,170.88532291759145,171.5488818359375,175.02734924316405,174.56022956848145,168.5269203473741,169.4007793804463,-0.8738590330721934,-1.2848599138834755,0.41100088081128217,0.0
2023-10-30 15:30:00,169.46609497070312,170.16000366210938,169.41000366210938,169.6699981689453,3707282,168.35611953735352,170.77682495117188,171.41320587158202,174.93015914916992,174.51203506469727,168.67140875096317,169.40561757231717,-0.7342088213540023,-1.174729695377581,0.44052087402357865,0.0
2023-10-30 16:30:00,169.91990661621094,170.0500030517578,169.0500030517578,169.46499633789062,4478492,168.2811149597168,170.70977956598455,171.27800415039061,174.83455825805663,174.46618461608887,168.86348534561668,169.44371305705005,-0.5802277114333663,-1.055829298588738,0.4756015871553718,0.0
2023-10-30 17:30:00,170.36000061035156,170.49000549316406,169.8800048828125,169.9199981689453,4232265,168.2403648376465,170.6370523626154,171.12960418701172,174.74205718994142,174.43008460998536,169.0937184632682,169.51158620914646,-0.4178677458782545,-0.9282369880466415,0.510369242168387,0.0
2023-10-30 18:30:00,169.85499572753906,170.82000732421875,169.84019470214844,170.35000610351562,6108040,168.1786148071289,170.53875697742808,170.99490417480467,174.65610717773438,174.39443458557128,169.2108380423868,169.5370239512496,-0.3261859088628114,-0.8078267722098755,0.48164086334706413,0.0
2023-10-30 19:30:00,170.24000549316406,170.47999572753906,169.84500122070312,169.85000610351562,5989283,168.25761489868165,170.46284796974876,170.8849041748047,174.57680725097657,174.35743461608888,169.36917149635252,169.58909665805808,-0.21992516170556087,-0.6902464501090126,0.4703212884034518,0.0
2023-11-01 13:30:00,171.8300018310547,171.97000122070312,170.1199951171875,171.0,10298739,168.50163497924805,170.42762062766334,170.81250427246093,174.50720733642578,174.32908462524415,169.74776077861438,169.7550896338356,-0.007328855221231834,-0.5536629311314565,0.5463340759102246,0.0
2023-11-01 14:30:00,171.42999267578125,172.0800018310547,171.0,171.8300018310547,6770956,168.7582649230957,170.39557508988813,170.7563040161133,174.4374072265625,174.30038459777833,170.0065656858708,169.8791565258316,0.12740916003920688,-0.4174485128973238,0.5448576729365306,0.0
2023-11-01 15:30:00,171.89999389648438,172.0,171.19500732421875,171.42999267578125,3513567,169.0557647705078,170.4026204889471,170.7369058227539,174.37360717773439,174.27608459472657,170.29786233365752,170.028848182917,0.2690141507405315,-0.28015598016975274,0.5491701309102842,0.0
2023-11-01 16:30:00,172.16200256347656,172.3800048828125,171.6300048828125,171.91000366210938,3736963,169.30486526489258,170.38789332996714,170.70894592285157,174.3093441772461,174.25944458007814,170.58465313824507,170.18685961851398,0.39779351973109556,-0.14456608018958308,0.5423595999206786,0.0
2023-11-01 17:30:00,172.61000061035156,172.7100067138672,171.94000244140625,172.16000366210938,4819939,169.56965026855468,170.38266615434125,170.67754608154297,174.24974319458008,174.24551856994628,170.89624505703068,170.36635154383526,0.5298935131954181,-0.009674161512582852,0.5395676747080009,0.0
2023-11-01 18:30:00,173.91000366210938,174.1199951171875,172.10000610351562,172.625,10052004,169.92715072631836,170.3963026566939,170.68414611816405,174.2029362487793,174.2404685974121,171.3599002270428,170.62884429333707,0.7310559337057327,0.13847185753108027,0.5925840761746525,0.0
2023-11-01 19:30:00,173.9199981689453,174.22999572753906,173.61000061035156,173.91000366210938,7382594,170.21515045166015,170.40857523137873,170.69494598388673,174.15263626098633,174.234493560791,171.75376144887395,170.87263346930806,0.8811279795658891,0.287003081938042,0.594124897627847,0.0
2023-11-02 13:30:00,176.8699951171875,177.08999633789062,175.4600067138672,175.52000427246094,12660603,170.62190017700195,170.49350703846324,170.77554595947265,174.12963623046875,174.24229354858397,172.5408743209222,171.31688248026208,1.2239918406601191,0.47440083368245745,0.7495910069776617,0.0
2023-11-02 14:30:00,176.7740020751953,177.66000366210938,176.6199951171875,176.8800048828125,9566990,171.0726005554199,170.5801887512207,170.87922607421876,174.0998762512207,174.2528635406494,173.1921247446565,171.72111356136824,1.4710111832882546,0.673722903603617,0.7972882796846377,0.0
2023-11-02 15:30:00,176.97999572753906,177.10000610351562,176.41000366210938,176.77000427246094,6002941,171.56210021972657,170.6745067943226,170.96262603759766,174.05247619628906,174.26641349792482,173.77487412663842,172.110660388492,1.6642137381464295,0.8718210705121795,0.79239266763425,0.0
2023-11-02 16:30:00,177.08799743652344,177.31500244140625,176.77999877929688,176.97999572753906,5823586,172.0317497253418,170.78321144797584,171.0475860595703,174.00565612792968,174.28220352172852,174.28458540508228,172.47935202167952,1.805233383402765,1.0585035330902968,0.7467298503124682,0.0
2023-11-02 17:30:00,177.30999755859375,177.61000061035156,177.0800018310547,177.0800018310547,5561287,172.49774932861328,170.9020749872381,171.12758605957032,173.956056060791,174.29237449645996,174.75003342869945,172.8371776170065,1.912855811692964,1.2293739888108304,0.6834818228821335,0.0
