Datetime,Close,High_AMZN,Low_AMZN,Open_AMZN,Volume_AMZN,SMA20,SMA44,SMA50,SMA100,SMA200,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,avg_sentiment
2023-10-13 19:30:00,129.80999755859375,130.0,129.3699951171875,129.5,4987442,131.28054504394532,129.4781178561124,129.02354766845704,127.87713890075683,132.88964786529542,130.57331972876497,130.4312801697674,0.14203955899756693,0.608280412067185,-0.46624085306961804,0.0
2023-10-16 13:30:00,131.88999938964844,132.28500366210938,130.4250030517578,130.69000244140625,10313635,131.37004470825195,129.61084504560992,129.12354766845704,127.88443885803223,132.86564785003662,130.77588583043936,130.53933344531416,0.23655238512520782,0.5339348066787896,-0.29738242155358174,0.0
2023-10-16 14:30:00,131.89500427246094,132.25999450683594,131.48500061035156,131.88999938964844,5866273,131.45154495239257,129.74595884843305,129.25524780273437,127.89028892517089,132.84007289886475,130.94805789844267,130.63975350658427,0.30830439185839964,0.4888087237147116,-0.18050433185631198,0.0
2023-10-16 15:30:00,131.7899932861328,132.0850067138672,131.58999633789062,131.89999389648438,4008102,131.5250442504883,129.8964132829146,129.39664764404296,127.93291885375976,132.81507289886474,131.07758641962576,130.7249564532175,0.3526299664082728,0.46157297225342386,-0.10894300584515104,0.0
2023-10-16 16:30:00,132.01390075683594,132.5399932861328,131.4199981689453,131.8000030517578,4183079,131.59007415771484,130.03218373385343,129.52312561035157,127.98295783996582,132.7888924026489,131.22163477919656,130.82043380904108,0.40120097015548595,0.44949857183383635,-0.0482976016783504,0.0
2023-10-16 17:30:00,132.94000244140625,133.07000732421875,132.0,132.0222930908203,4342503,131.67407455444337,130.1638951735063,129.66912567138672,128.03535789489746,132.7740423965454,131.48599903492112,130.97743889292,0.5085601420011301,0.46131088586729513,0.04724925613383496,0.0
2023-10-16 18:30:00,132.96499633789062,133.0601043701172,132.66000366210938,132.92999267578125,3443643,131.73082427978517,130.28878142616966,129.8106216430664,128.09330787658692,132.75917087554933,131.71353708153183,131.12466537032523,0.5888717112065933,0.48682305093515477,0.10204866027143855,0.0
2023-10-16 19:30:00,132.5399932861328,133.00999450683594,132.42999267578125,132.9600067138672,5065909,131.67682418823242,130.39696311950684,129.94042144775392,128.15495780944823,132.74627086639404,131.84068418993198,131.22950447519986,0.611179714732117,0.5116943836945472,0.09948533103756974,0.0
2023-10-17 13:30:00,130.81500244140625,131.11000061035156,128.7100067138672,130.38999938964844,14641397,131.52507400512695,130.45662221041593,130.03772155761717,128.20765785217284,132.72589588165283,131.68288699785109,131.1988006208448,0.4840863770062924,0.5061727823568963,-0.02208640535060391,0.0
2023-10-17 14:30:00,131.47999572753906,131.77999877929688,130.55999755859375,130.82000732421875,5250300,131.3841438293457,130.536394812844,130.16392150878906,128.2626577758789,132.70771938323975,131.65167295626463,131.21962988800735,0.4320430682572862,0.49134683953697433,-0.05930377127968811,0.0
2023-10-17 15:30:00,132.5,132.5399932861328,131.47999572753906,131.49000549316406,4920867,131.4116439819336,130.68407665599477,130.2931214904785,128.33545776367188,132.6939979171753,131.782184809147,131.31447211852532,0.4677126906216813,0.4866200097539158,-0.01890731913223448,0.0
2023-10-17 16:30:00,131.97000122070312,132.5800018310547,131.83999633789062,132.5,3544593,131.42971420288086,130.81794027848676,130.389627532959,128.4046467590332,132.67704792022704,131.81107964169408,131.36302982979774,0.44804981189633963,0.4789059701824006,-0.030856158286060975,0.0
2023-10-17 17:30:00,131.36500549316406,131.97500610351562,130.9600067138672,131.97500610351562,3747017,131.39046478271484,130.92941769686612,130.4675276184082,128.47164680480958,132.6540629196167,131.74245284961253,131.3631761752323,0.37927667438023605,0.45898011102196773,-0.07970343664173168,0.0
2023-10-17 18:30:00,131.14500427246094,131.52000427246094,130.72999572753906,131.36000061035156,4001796,131.33071517944336,131.01469733498314,130.5348277282715,128.5351968383789,132.62981296539306,131.6505376838969,131.34701529354552,0.3035223903513895,0.4278885668878521,-0.12436617653646259,0.0
2023-10-17 19:30:00,131.4499969482422,131.58999633789062,131.0,131.14999389648438,6938786,131.29345474243163,131.08242451060903,130.6000276184082,128.5949977874756,132.6053134536743,131.61968526302695,131.3546435642638,0.26504169876315586,0.39531919326291287,-0.130277494499757,0.0
2023-10-18 13:30:00,129.79989624023438,130.66990661621094,129.17999267578125,129.89999389648438,9051005,131.27094955444335,131.1144676208496,130.63662551879884,128.6293967437744,132.56836292266846,131.33971772105886,131.23947709581716,0.10024062524169608,0.3363034796586695,-0.23606285441697344,0.0
2023-10-18 14:30:00,129.1699981689453,129.80999755859375,128.9600067138672,129.781494140625,5201989,131.19644927978516,131.1344677318226,130.6999855041504,128.6608967590332,132.52783794403075,131.0059147130414,131.08618236049332,-0.08026764745193304,0.252989254236549,-0.33325690168848204,0.0
2023-10-18 15:30:00,129.24000549316406,129.8249969482422,129.11000061035156,129.1750030517578,3649492,131.19768981933595,131.1235587380149,130.7631855773926,128.7115968322754,132.4856629562378,130.7342363715218,130.94942851846895,-0.21519214694714606,0.15935297399981002,-0.3745451209469561,0.0
2023-10-18 16:30:00,129.36000061035156,129.67999267578125,128.66000366210938,129.24000549316406,3847948,131.1811897277832,131.0995452187278,130.82118560791017,128.75079681396485,132.44321292877197,130.52281548518792,130.83169311786764,-0.30887763267972446,0.06570685266390314,-0.3745844853436276,0.0
2023-10-18 17:30:00,128.81500244140625,129.35499572753906,128.27999877929688,129.3509979248047,5325505,131.14768981933594,131.06136356700551,130.84963165283204,128.77725982666016,132.39563793182373,130.26007501691382,130.68230862331495,-0.42223360640113583,-0.031881239149104665,-0.39035236725203115,0.0
2023-10-18 18:30:00,128.1199951171875,129.02499389648438,128.00999450683594,128.81719970703125,4702890,131.0631896972656,131.0273860584606,130.8426315307617,128.79715980529784,132.34336292266846,129.93083195541746,130.49250762286107,-0.561675667443609,-0.13784012480800553,-0.4238355426356034,0.0
2023-10-18 19:30:00,128.1300048828125,128.34010314941406,127.51000213623047,128.1300048828125,5507388,130.87518997192382,130.99465214122426,130.837431640625,128.81720985412596,132.29241291046142,129.65378163655515,130.31750741989453,-0.6637257833393733,-0.24301725651427908,-0.4207085268250942,0.0
2023-10-19 13:30:00,130.8000030517578,132.24000549316406,130.22999572753906,130.56500244140625,16089133,130.82043991088867,131.0252203507857,130.8876318359375,128.861909866333,132.25411945343018,129.83012339274018,130.35324783706957,-0.5231244443293974,-0.29903869407730277,-0.22408575025209465,0.0
2023-10-19 14:30:00,130.4600067138672,131.8300018310547,129.80999755859375,130.86000061035156,8071062,130.7539405822754,131.0474933277477,130.90243194580077,128.90660995483398,132.21555049896241,129.9270285190674,130.36115590201754,-0.43412738295015174,-0.3260564318518726,-0.10807095109827913,0.0
2023-10-19 15:30:00,129.94729614257812,130.97000122070312,129.82000732421875,130.44000244140625,6808706,130.6506103515625,131.0502728548917,130.89304595947266,128.92588287353516,132.1753870010376,129.9301466149921,130.33049962354056,-0.4003530085484499,-0.3409157471911881,-0.059437261357261795,0.0
2023-10-19 16:30:00,130.0,130.1300048828125,128.72000122070312,129.97000122070312,6161007,130.50361022949218,131.0479999889027,130.8831460571289,128.9500838470459,132.1342370223999,129.9408932896087,130.30601816994496,-0.36512488033625345,-0.3457575738202012,-0.01936730651605223,0.0
2023-10-19 17:30:00,129.0,129.66000366210938,128.6300048828125,129.58999633789062,5907872,130.30536041259765,131.01925000277433,130.87084594726562,128.96151885986328,132.07531200408937,129.79614047582277,130.20927608328236,-0.4131356074595942,-0.35923318054807984,-0.05390242691151437,0.0
2023-10-19 18:30:00,128.1649932861328,128.9949951171875,127.87999725341797,128.9949951171875,6377614,130.08661041259765,130.97027241099966,130.84273986816407,128.9745687866211,132.00843700408936,129.54519475433202,130.05784772793794,-0.512652973605924,-0.3899171391596487,-0.12273583444627528,0.0
2023-10-19 19:30:00,128.30999755859375,128.6199951171875,127.47000122070312,128.1699981689453,6151313,129.96136016845702,130.9156518415971,130.81983978271484,128.99196876525878,131.94033702850342,129.35516441652612,129.92837734502356,-0.5732129284974405,-0.42657629702720706,-0.14663663147023348,0.0
2023-10-20 13:30:00,125.5199966430664,128.1699981689453,125.125,128.0500030517578,16558217,129.6633602142334,130.78519734469327,130.7406398010254,128.97316970825196,131.8587619781494,128.76513860522462,129.60183062636006,-0.8366920211354341,-0.5085994418488525,-0.32809257928658153,0.0
2023-10-20 14:30:00,125.56999969482422,125.80500030517578,124.97000122070312,125.51000213623047,7525912,129.3168601989746,130.64292456886986,130.65553985595704,128.957569732666,131.77363697052002,128.27357877285533,129.30317648328332,-1.0295977104279928,-0.6127990955646806,-0.41679861486331216,0.0
2023-10-20 15:30:00,125.7300033569336,126.08999633789062,125.28500366210938,125.56999969482422,5501484,129.00486030578614,130.46360657431862,130.56813980102538,128.9279697418213,131.68616195678712,127.88225947809813,129.0384969924426,-1.156237514344454,-0.7214867793206353,-0.4347507350238188,0.0
2023-10-20 16:30:00,126.51000213623047,126.63999938964844,125.73999786376953,125.75,4733292,128.76211013793946,130.29678830233487,130.49303985595702,128.89046981811524,131.60311199188232,127.67114296396466,128.85120107716762,-1.1800581132029606,-0.8132010460971004,-0.3668570671058602,0.0
2023-10-20 17:30:00,125.77999877929688,126.58000183105469,125.7300033569336,126.52999877929688,4247031,128.49385986328124,130.1031837463379,130.4022396850586,128.85802978515625,131.52531200408936,127.38019770478499,128.62370461065868,-1.2435069058736872,-0.8992622180524179,-0.34424468782126927,0.0
2023-10-20 18:30:00,125.58000183105469,126.12000274658203,125.47000122070312,125.77999877929688,4514356,128.2003601074219,129.95841113003817,130.29957366943358,128.82637985229493,131.44811100006103,127.10324449344188,128.39824514550284,-1.2950006520609634,-0.978409904854127,-0.31659074720683633,0.0
2023-10-20 19:30:00,125.12999725341797,125.87999725341797,125.05999755859375,125.58499908447266,6110644,127.96686515808105,129.81117023121226,130.17697372436524,128.7917798614502,131.36556098937987,126.79966799497666,128.1561527090521,-1.3564847140754352,-1.0540248666983887,-0.30245984737704656,0.0
2023-10-23 13:30:00,125.0,125.6500015258789,123.9800033569336,124.58989715576172,11359763,127.75836524963378,129.64867036992854,130.04037368774414,128.7515727996826,131.2780110168457,126.52279599574948,127.92236361949267,-1.399567623743195,-1.12313341810735,-0.2764342056358451,0.0
2023-10-23 14:30:00,126.05000305175781,126.30000305175781,124.68000030517578,125.0,6070679,127.59886512756347,129.50571597706187,129.88897384643553,128.71747276306152,131.20028602600098,126.45005861975076,127.7836702441049,-1.333611624354134,-1.1652290593567067,-0.16838256499742732,0.0
2023-10-23 15:30:00,127.31999969482422,127.38999938964844,125.94000244140625,126.04000091552734,4987054,127.4968650817871,129.39491584084251,129.7583737182617,128.7312727355957,131.1308860397339,126.58389570822361,127.74932427749152,-1.1654285692679167,-1.1652689613389486,-0.00015960792896807519,0.0
2023-10-23 16:30:00,127.41999816894531,127.87999725341797,127.16000366210938,127.33000183105469,4637426,127.42711486816407,129.33059761740944,129.62080169677733,128.75396072387696,131.0617360305786,126.71252685602695,127.72492975093255,-1.0124028949055912,-1.1346957480522772,0.12229285314668603,0.0
2023-10-23 17:30:00,127.36009979248047,127.7249984741211,127.1500015258789,127.45500183105469,4214494,127.38912010192871,129.2555998021906,129.5290037536621,128.77176170349122,130.98413650512694,126.81215346163519,127.69790530956573,-0.8857518479305355,-1.084906968027929,0.19915512009739356,0.0
2023-10-23 18:30:00,127.3499984741211,127.79000091552734,127.19999694824219,127.37000274658203,4504683,127.35011978149414,129.21320897882634,129.4438317871094,128.7942617034912,130.9003225326538,126.8948988481715,127.67213443286613,-0.7772355846946368,-1.0233726913612706,0.2461371066666338,0.0
2023-10-23 19:30:00,126.55999755859375,127.33999633789062,126.43000030517578,127.33999633789062,5673721,127.13811950683593,129.14207250421697,129.33203186035155,128.81356170654297,130.8115725326538,126.84337557285184,127.58975392366077,-0.746378350808925,-0.9679738232508015,0.2215954724418765,0.0
2023-10-24 13:30:00,128.32000732421875,128.5399932861328,126.9009017944336,127.73999786376953,11079231,127.03111953735352,129.11559538407758,129.25163208007814,128.85244178771973,130.73193058013916,127.07054968844676,127.64384676814655,-0.5732970796997847,-0.8890384745405983,0.31574139484081354,0.0
2023-10-24 14:30:00,127.47989654541016,128.8000030517578,127.37470245361328,128.32000732421875,6151072,126.90774955749512,129.06263854286888,129.1573258972168,128.87944076538085,130.647080078125,127.1335261279796,127.63170230720311,-0.4981761792235204,-0.8108660154771827,0.3126898362536623,0.0
2023-10-24 15:30:00,126.60990142822266,127.71610260009766,126.56089782714844,127.4749984741211,4416709,126.73824462890624,128.94263631647283,129.08452392578124,128.88353378295898,130.5592296218872,127.05296848186313,127.55601335320456,-0.5030448713414302,-0.7493017866500323,0.24625691530860216,0.0
2023-10-24 16:30:00,127.31500244140625,127.31999969482422,126.33999633789062,126.61000061035156,4562524,126.65399475097657,128.83854536576703,129.0176239013672,128.89528381347657,130.47150463104248,127.09328139871593,127.53816069307136,-0.44487929435543094,-0.688417288191112,0.2435379938356811,0.0
2023-10-24 17:30:00,127.5,127.5999984741211,127.12999725341797,127.31900024414062,3540054,126.62074508666993,128.74104551835492,128.9833200073242,128.90808380126953,130.38690464019774,127.15585349122117,127.53533397506608,-0.3794804838449153,-0.6266299273218727,0.24714944347695744,0.0
2023-10-24 18:30:00,128.1300048828125,128.1699981689453,127.47000122070312,127.5,4207708,126.61174545288085,128.6527751575817,128.95212005615235,128.9250838470459,130.3027046585083,127.30572293608137,127.57938367193618,-0.2736607358548184,-0.5560360890284618,0.2823753531736434,0.0
2023-10-24 19:30:00,128.57899475097656,128.74000549316406,128.1199951171875,128.13999938964844,5793007,126.76469535827637,128.55366134643555,128.93399993896483,128.9490737915039,130.22079959869384,127.5016109076037,127.65342893705028,-0.15181802944657363,-0.47519247711208423,0.3233744476655106,0.0
2023-10-25 13:30:00,124.44499969482422,126.33999633789062,124.08999633789062,126.04000091552734,16317195,126.70844535827636,128.36002505909312,128.82669998168944,128.92512382507323,130.11692459106445,127.03136302871455,127.41576751170021,-0.38440448298565855,-0.4570348782867991,0.07263039530114057,0.0
2023-10-25 14:30:00,123.489501953125,124.5999984741211,123.12000274658203,124.44999694824219,10788301,126.59642028808594,128.15433207425204,128.658690032959,128.891118850708,130.007147064209,126.4864613247777,127.12493302587981,-0.6384717011021195,-0.49332224284986326,-0.14514945825225622,0.0
2023-10-25 15:30:00,122.4000015258789,123.67990112304688,122.1500015258789,123.4800033569336,9853818,126.39092025756835,127.96308205344461,128.46878997802733,128.86201889038085,129.89299755096437,125.8577752018702,126.77493809995381,-0.9171628980836175,-0.5780903738966141,-0.3390725241870034,0.0
2023-10-25 16:30:00,121.69000244140625,122.66999816894531,121.58999633789062,122.39189910888672,7685293,126.18642044067383,127.7405822060325,128.2667901611328,128.83171890258788,129.77799755096436,125.21657939256805,126.39827619932066,-1.181696806752612,-0.6988116604678137,-0.4828851462847982,0.0
2023-10-25 17:30:00,121.5199966430664,121.70999908447266,120.79000091552734,121.69000244140625,7875303,125.98342018127441,127.49103667519309,128.0569120788574,128.7900188446045,129.6803475189209,124.64787435418319,126.03692215811664,-1.389047803933451,-0.8368588891609412,-0.5521889147725099,0.0
2023-10-25 18:30:00,121.33999633789062,121.69000244140625,120.98999786376953,121.52999877929688,6216755,125.79392013549804,127.24944565512918,127.8249119567871,128.7470188140869,129.5820224761963,124.13897004398433,125.68900172698879,-1.5500316830044625,-0.9794934479296455,-0.5705382350748169,0.0
2023-10-25 19:30:00,121.4000015258789,121.68000030517578,121.2300033569336,121.34100341796875,7097885,125.61392021179199,127.02296829223633,127.59361206054687,128.70211685180664,129.48556797027587,123.7175902719681,125.37129800838807,-1.6537077364199604,-1.1143363056277087,-0.5393714307922517,0.0
2023-10-26 13:30:00,119.31999969482422,121.63929748535156,118.3499984741211,120.62999725341797,21139736,125.27742004394531,126.75421818819913,127.3292121887207,128.6348168182373,129.37896797180176,123.04103787548443,124.92305368886483,-1.8820158133803915,-1.2678722071782453,-0.6141436062021461,0.0
2023-10-26 14:30:00,119.67500305175781,121.0,118.83999633789062,119.30999755859375,9589233,124.89517021179199,126.48660469055176,127.10641220092774,128.57206687927246,129.27484298706054,122.52318636414188,124.53430919722727,-2.0111228330853947,-1.4165223323596752,-0.5946005007257196,0.0
2023-10-26 15:30:00,118.95999908447266,120.19999694824219,118.54499816894531,119.67500305175781,6571363,124.47217025756837,126.24024339155717,126.85601226806641,128.50996688842773,129.1648929977417,121.97500370573124,124.12139733702323,-2.1463936312919856,-1.5624965921461373,-0.5838970391458482,0.0
2023-10-26 16:30:00,118.77999877929688,119.24500274658203,118.41000366210938,118.97000122070312,6444085,124.04316520690918,126.00410704179244,126.58161224365234,128.43736686706544,129.05679302215577,121.4834644862798,123.72573818459905,-2.242273698319252,-1.6984520133807606,-0.5438216849384916,0.0
2023-10-26 17:30:00,119.98999786376953,120.0199966430664,118.66000366210938,118.77999877929688,6270053,123.6751651763916,125.79387959566984,126.34201217651368,128.36581985473632,128.95296798706056,121.25370039050898,123.44901667935243,-2.1953162888434434,-1.7978248684732971,-0.3974914203701463,0.0
2023-10-26 18:30:00,120.1050033569336,120.69999694824219,119.87000274658203,119.98999786376953,7957456,123.3524154663086,125.58353874900125,126.11681213378907,128.29216987609863,128.85439296722413,121.07697776995892,123.20131198880289,-2.12433421884397,-1.8631267385474317,-0.26120748029653806,0.0
2023-10-26 19:30:00,119.66000366210938,120.16999816894531,119.30999755859375,120.11000061035156,9924601,122.91941528320312,125.37547059492631,125.88711212158204,128.21096992492676,128.75294300079346,120.85898175336668,122.93899285349225,-2.0800111001255743,-1.9065036108630604,-0.17350748926251391,0.0
2023-10-27 13:30:00,129.02499389648438,129.33999633789062,125.5199966430664,126.19999694824219,47578319,122.99667015075684,125.39603874900125,125.83861206054688,128.21931983947755,128.7005179977417,122.11529131384631,123.38980774556573,-1.2745164317194195,-1.7801061750343323,0.5055897433149128,0.0
2023-10-27 14:30:00,129.60499572753906,130.02000427246094,128.2100067138672,129.02000427246094,20161792,123.14642486572265,125.42956126819958,125.83471405029297,128.2356697845459,128.6497430038452,123.26755353133751,123.85019204052672,-0.5826385091892092,-1.5406126418653079,0.9579741326760987,0.0
2023-10-27 15:30:00,129.5500946044922,129.86000061035156,129.11000061035156,129.61000061035156,9062986,123.25817947387695,125.40115425803445,125.8423159790039,128.27115074157715,128.59976848602295,124.23409831182285,124.2724070452649,-0.03830873344205088,-1.2401518601806565,1.2018431267386056,0.0
2023-10-27 16:30:00,128.01499938964844,129.6999969482422,127.76000213623047,129.55999755859375,10555249,123.28392944335937,125.34558590975675,125.81781585693359,128.2905007171631,128.54004344940185,124.81577540071909,124.54963610781184,0.2661392929072548,-0.9388936295630743,1.2050329224703291,0.0
2023-10-27 17:30:00,127.22000122070312,128.27000427246094,126.80999755859375,128.00999450683594,10720379,123.23842926025391,125.2836019342596,125.77501586914063,128.2981007385254,128.49494342803956,125.18565629610124,124.74744093098897,0.43821536511227066,-0.6634718306280054,1.101687195740276,0.0
2023-10-27 18:30:00,127.9000015258789,128.35000610351562,127.16999816894531,127.19499969482422,10088507,123.20447959899903,125.23587469621138,125.75671585083008,128.30317375183105,128.45536842346192,125.60324786991319,124.98096393801785,0.622283931895339,-0.40632067812333655,1.0286046100186756,0.0
2023-10-27 19:30:00,127.7699966430664,128.02000427246094,127.13999938964844,127.9000015258789,9082159,123.37072944641113,125.20792007446289,125.74971588134765,128.29617370605467,128.41349338531495,125.93659383501368,125.18755895320663,0.7490348818070487,-0.17524956613725953,0.9242844479443082,0.0
2023-10-30 13:30:00,130.77499389648438,132.42999267578125,128.55999755859375,129.72000122070312,22045978,123.7350040435791,125.2672382701527,125.80261566162109,128.32002365112305,128.3846633529663,126.68096307523994,125.60144302307906,1.0795200521608876,0.07570435752236992,1.0038156946385177,0.0
2023-10-30 14:30:00,130.89999389648438,133.47000122070312,127.62999725341797,130.77000427246094,8655370,124.16000366210938,125.32610182328658,125.80461547851563,128.34612365722657,128.35313831329347,127.33004474004679,125.99392827296093,1.3361164670858585,0.3277867794350677,1.0083296876507908,0.0
2023-10-30 15:30:00,131.4304962158203,132.3800048828125,130.60000610351562,130.91000366210938,7577415,124.64702835083008,125.46043135903098,125.82402526855469,128.36322860717775,128.32293827056884,127.96088342862733,126.39663700946903,1.5642464191582945,0.5750787073797131,0.9891677117785814,0.0
2023-10-30 16:30:00,131.89999389648438,132.0,131.125,131.43850708007812,5838025,125.16602821350098,125.60429486361417,125.86307922363281,128.37806259155275,128.29444576263427,128.56690042368226,126.80429307517387,1.7626073485083822,0.812584435605447,0.9500229129029352,0.0
2023-10-30 17:30:00,132.3800048828125,132.77999877929688,131.69000244140625,131.90829467773438,7099171,125.71802864074706,125.7554312619296,125.91067932128907,128.396912689209,128.26739582061768,129.15353187893305,127.2173087646286,1.936223114304454,1.0373121713452484,0.8989109429592055,0.0
2023-10-30 18:30:00,132.61000061035156,133.0,132.36929321289062,132.3699951171875,7763231,126.27852859497071,125.89406759088689,125.9828793334961,128.42686264038085,128.24552082061768,129.68529629915128,127.61676741986733,2.068528879283946,1.243555512932988,0.8249733663509577,0.0
2023-10-30 19:30:00,132.7100067138672,132.91000366210938,132.57000732421875,132.6199951171875,6892204,126.94802894592286,126.05156777121805,126.07377960205078,128.45825973510742,128.2230708694458,130.15063636295372,127.99404440460805,2.156591958345672,1.4261628020155248,0.730429156330147,0.0
2023-11-01 13:30:00,135.5200958251953,135.72999572753906,133.7100067138672,133.9600067138672,14799534,127.74028358459472,126.2774789983576,126.21798156738281,128.51891067504883,128.213426322937,130.97670704945244,128.5515296950219,2.425177354430531,1.625965712498526,0.7992116419320048,0.0
2023-11-01 14:30:00,134.9040985107422,135.8300018310547,134.8300018310547,135.5399932861328,6372711,128.5374885559082,126.49961766329679,126.40566360473633,128.57315170288086,128.20294681549072,131.5809211204201,129.02209034803823,2.5588307723818673,1.8125387244751945,0.7462920479066728,0.0
2023-11-01 15:30:00,135.61000061035156,135.6392059326172,134.7100067138672,134.91000366210938,4156058,129.37898864746094,126.74075404080477,126.60646362304688,128.63100173950195,128.20064029693603,132.20077950348647,129.51008370080217,2.690695802684303,1.9881701401170162,0.7025256625672867,0.0
2023-11-01 16:30:00,135.69000244140625,136.0399932861328,135.30999755859375,135.61000061035156,6060719,130.16398887634278,126.95984493602406,126.80566360473632,128.68690170288085,128.20274028778076,132.7375830323972,129.96785545936544,2.7697275730317585,2.1444816266999647,0.6252459463317939,0.0
2023-11-01 17:30:00,135.38560485839844,136.00999450683594,135.24000549316406,135.68899536132812,4812856,130.92801895141602,127.14315414428711,126.9831756591797,128.73810775756837,128.22431827545165,133.14497100562818,130.36917022966418,2.775800775964001,2.270745456552772,0.505055319411229,0.0
2023-11-01 18:30:00,136.75999450683594,137.0,134.99000549316406,135.3800048828125,10862396,131.78301849365235,127.35542678833008,127.20277557373046,128.80250762939454,128.2530122756958,133.70112846735245,130.84256462056578,2.858563846786666,2.3883091345995506,0.47025471218711523,0.0
2023-11-01 19:30:00,137.00999450683594,137.35000610351562,136.7100067138672,136.75,6847956,132.18226852416993,127.5747425772927,127.4313754272461,128.86547454833985,128.285262260437,134.21018478111915,131.299411278808,2.9107735023111445,2.4928020081418696,0.4179714941692749,0.0
2023-11-02 13:30:00,137.24000549316406,138.80999755859375,136.47000122070312,138.72999572753906,14952313,132.56401901245118,127.79951546408914,127.67357559204102,128.92527465820314,128.31751232147218,134.67631104451067,131.73945529468622,2.9368557498244456,2.581612756478385,0.3552429933460606,0.0
2023-11-02 14:30:00,137.25999450683594,137.75999450683594,136.61000061035156,137.22999572753906,7038661,132.94951400756835,128.04269721291283,127.91877548217774,128.97957458496094,128.35306232452393,135.07380080794533,132.14838412521584,2.925416682729491,2.6503735417286065,0.27504314100088445,0.0
2023-11-02 15:30:00,137.27699279785156,137.8300018310547,136.7700958251953,137.27000427246094,5318721,133.41261367797853,128.24626506458628,128.14331527709962,129.0161445617676,128.39084728240968,135.41275342177704,132.5282810639296,2.884472357847443,2.697193304952374,0.18727905289506896,0.0
2023-11-02 16:30:00,137.28109741210938,137.55999755859375,137.11000061035156,137.2779998779297,3159535,133.91566848754883,128.46901962973854,128.3425372314453,129.05045547485352,128.43065273284913,135.70019095875125,132.88034153416513,2.819849424586124,2.721724528879124,0.098124895707,0.0
2023-11-02 17:30:00,137.89999389648438,137.97999572753906,137.28500366210938,137.2899932861328,4130741,134.4156681060791,128.72561264038086,128.55213714599608,129.0864694213867,128.4670527267456,136.03862217994097,133.25216763507765,2.786454544863318,2.7346705320759632,0.05178401278735478,0.0
2023-11-02 18:30:00,138.0,138.16000366210938,137.47999572753906,137.90499877929688,5135840,134.9271682739258,128.96845349398527,128.76493515014647,129.14696945190428,128.49852771759032,136.3403726137962,133.6038589213682,2.7365136924280193,2.7350391641463747,0.001474528281644627,0.0
