Datetime,Close,High_GOOG,Low_GOOG,Open_GOOG,Volume_GOOG,SMA20,SMA44,SMA50,SMA100,SMA200,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,avg_sentiment
2023-10-18 13:30:00,141.3800048828125,141.99000549316406,140.58999633789062,140.75,3601354,140.05799942016603,140.30776804143733,140.16354766845703,137.42669891357423,136.3894093322754,140.63461219954922,140.30471569562746,0.3298965039217592,0.22975462988561374,0.10014187403614544,0.0
2023-10-18 14:30:00,141.16000366210938,141.47999572753906,140.52999877929688,141.36000061035156,2428043,140.16699981689453,140.34504075483844,140.21213562011718,137.52369888305665,136.413984375,140.7154416553277,140.36807035981133,0.3473712955163819,0.25327796301176736,0.09409333250461455,0.0
2023-10-18 15:30:00,140.97999572753906,141.75,140.9600067138672,141.16000366210938,1460731,140.3109992980957,140.3841316916726,140.2559356689453,137.61619888305665,136.43618438720702,140.75614228182175,140.4133981648282,0.34274411699354346,0.2711711938081226,0.07157292318542086,0.0
2023-10-18 16:30:00,141.13499450683594,141.3000030517578,140.61000061035156,141.0,1601945,140.4427490234375,140.40719985961914,140.30263549804687,137.70054885864258,136.46075935363768,140.81442723951625,140.46684974571767,0.3475774937985818,0.2864524538062145,0.06112503999236735,0.0
2023-10-18 17:30:00,139.889892578125,141.1300048828125,139.59109497070312,141.1300048828125,1930676,140.50724334716796,140.39094751531428,140.3224334716797,137.75844772338868,136.4754588317871,140.67219113776375,140.42411217774784,0.2480789600159028,0.27877775504815216,-0.03069879503224937,0.0
2023-10-18 18:30:00,139.32000732421875,140.05999755859375,139.11500549316406,139.8800048828125,1859721,140.5437438964844,140.37719761241567,140.3135336303711,137.81624786376952,136.48735885620118,140.46416285875682,140.342326633042,0.12183622571481578,0.2473894491814849,-0.1255532234666691,0.0
2023-10-18 19:30:00,139.2899932861328,139.42999267578125,138.7050018310547,139.31500244140625,2475752,140.47674331665038,140.37015186656606,140.30633361816408,137.872647857666,136.49823379516602,140.28352138604544,140.26437601475246,0.019145371292978552,0.20174063360378364,-0.18259526231080508,0.0
2023-10-19 13:30:00,139.7899932861328,141.0050048828125,139.47999572753906,139.8000030517578,4208517,140.45424270629883,140.37356081875888,140.3117333984375,137.93414779663087,136.511658782959,140.20759398605887,140.22923655337323,-0.021642567314358985,0.15706399342015512,-0.1787065607345141,0.0
2023-10-19 14:30:00,139.77000427246094,140.3699951171875,139.25999450683594,139.75,2128925,140.43899307250976,140.38674267855558,140.32193359375,138.00044784545898,136.52425880432128,140.14027249165918,140.19521934737972,-0.05494685572054436,0.11466182359201522,-0.16960867931255957,0.0
2023-10-19 15:30:00,140.0399932861328,140.75,139.67999267578125,139.75999450683594,2697678,140.43949279785156,140.3569696599787,140.32033355712892,138.05802673339844,136.54128379821776,140.1248449215782,140.1837211206207,-0.05887619904251551,0.07995421906510908,-0.1388304181076246,0.0
2023-10-19 16:30:00,140.5800018310547,140.74000549316406,138.68499755859375,140.00999450683594,3276453,140.433992767334,140.33810598200017,140.3198336791992,138.13432678222657,136.55823379516602,140.19486906149766,140.21307524731952,-0.018206185821867393,0.06032213808771379,-0.07852832390958119,0.0
2023-10-19 17:30:00,139.77999877929688,140.52000427246094,139.2899932861328,140.47500610351562,2536418,140.38899307250978,140.3074240251021,140.31693359375,138.20337677001953,136.5713838195801,140.131042864236,140.1809955089475,-0.04995264471148175,0.038267181527874686,-0.08821982623935644,0.0
2023-10-19 18:30:00,139.02499389648438,139.77999877929688,138.6699981689453,139.77999877929688,2295243,140.31674270629884,140.26519879427823,140.3054333496094,138.27297668457032,136.58080879211425,139.96088148458193,140.09536575987613,-0.1344842752941986,0.0037168901634600272,-0.13820116545765862,0.0
2023-10-19 19:30:00,138.9499969482422,139.2100067138672,138.60000610351562,139.02999877929688,2057010,140.26374282836915,140.21042598377574,140.29163330078126,138.34737670898437,136.5892992401123,139.8053607866835,140.01052362568103,-0.20516283899752352,-0.038059055668736685,-0.16710378332878684,0.0
2023-10-20 13:30:00,137.4709930419922,139.0399932861328,137.31019592285156,138.58999633789062,5465869,140.13679275512695,140.11794870549983,140.25725311279297,138.40328659057616,136.5888542175293,139.44622728750022,139.8224102491115,-0.37618296161127773,-0.10568383685724489,-0.2704991247540328,0.0
2023-10-20 14:30:00,136.46299743652344,137.49000549316406,136.25,137.47500610351562,3952438,139.9096923828125,139.9989259893244,140.15951293945312,138.4497164916992,136.5819441986084,138.98726884888842,139.57356485558645,-0.5862960066980349,-0.20180627082540292,-0.384489735872632,0.0
2023-10-20 15:30:00,136.88999938964844,137.05999755859375,136.2449951171875,136.47000122070312,2798420,139.7091926574707,139.88756249167702,140.06911285400392,138.47881652832032,136.57729415893556,138.66461200900534,139.37478222847994,-0.7101702194746053,-0.30347906055524343,-0.4066911589193619,0.0
2023-10-20 16:30:00,137.75999450683594,138.22000122070312,136.8800048828125,136.89999389648438,2560875,139.56769256591798,139.8018805763938,140.00171264648438,138.50436645507813,136.5773941040039,138.52544008559465,139.25516832317297,-0.7297282375783141,-0.3887288959598576,-0.34099934161845646,0.0
2023-10-20 17:30:00,137.17999267578125,138.14999389648438,137.13499450683594,137.77000427246094,2126009,139.39269256591797,139.69690530950373,139.9276544189453,138.5339663696289,136.57929405212403,138.3184481763926,139.10145160855137,-0.7830034321587789,-0.4675838031996419,-0.315419628959137,0.0
2023-10-20 18:30:00,137.13999938964844,137.55999755859375,136.97500610351562,137.1699981689453,1888110,139.1996925354004,139.62554168701172,139.84325439453124,138.5648663330078,136.58164405822754,138.13714836304734,138.9561588515956,-0.8190104885482583,-0.5378691402693652,-0.28114134827889314,0.0
2023-10-20 19:30:00,136.72999572753906,137.25999450683594,136.50999450683594,137.14999389648438,2752614,138.96719207763672,139.54758696122602,139.7470544433594,138.5930662536621,136.58109405517578,137.92066334219993,138.79125787944326,-0.8705945372433348,-0.6044142196641591,-0.2661803175791757,0.0
2023-10-23 13:30:00,137.07000732421875,137.2949981689453,135.11000061035156,136.55499267578125,4461452,138.7626922607422,139.47008722478694,139.6544546508789,138.62046630859376,136.5820440673828,137.78979318558743,138.66375783831552,-0.8739646527280911,-0.6583243062769455,-0.2156403464511456,0.0
2023-10-23 14:30:00,137.8249969482422,137.84010314941406,136.89500427246094,137.0800018310547,2032485,138.60494232177734,139.4142917286266,139.5751547241211,138.64691635131837,136.58836906433106,137.79520914907278,138.6016274020138,-0.8064182529410289,-0.6879430956097622,-0.11847515733126668,0.0
2023-10-23 15:30:00,138.19000244140625,138.3800048828125,137.6999969482422,137.8249969482422,1903379,138.45769271850585,139.3713371970437,139.50835479736327,138.69281631469727,136.5991191101074,137.85594657866253,138.57113666419102,-0.7151900855284907,-0.693392493593508,-0.021797591934982763,0.0
2023-10-23 16:30:00,138.41000366210938,138.72999572753906,137.92999267578125,138.19000244140625,1987039,138.3836982727051,139.36361000754616,139.44057678222657,138.7450163269043,136.6106690979004,137.94118612996203,138.55920088625905,-0.6180147562970149,-0.6783169461342095,0.0603021898371946,0.0
2023-10-23 17:30:00,138.57000732421875,139.02000427246094,138.27000427246094,138.4199981689453,2096510,138.34619827270507,139.3542920892889,139.406376953125,138.79241638183595,136.62291915893556,138.03792785215538,138.56000136314495,-0.5220735109895713,-0.6470682591052819,0.12499474811571054,0.0
2023-10-23 18:30:00,138.49000549316406,138.91000366210938,138.34500122070312,138.57000732421875,2553010,138.30619888305665,139.3631557117809,139.3729769897461,138.83856643676756,136.63331916809082,138.10747825846443,138.55481648388712,-0.44733822542269763,-0.607122252368765,0.15978402694606741,0.0
2023-10-23 19:30:00,137.8800048828125,138.49000549316406,137.7899932861328,138.49000549316406,2865784,138.21069946289063,139.349064913663,139.32097717285157,138.88401443481445,136.6384442138672,138.07248235451797,138.50483043936308,-0.4323480848451027,-0.5721674188640326,0.13981933401892988,0.0
2023-10-24 13:30:00,140.27999877929688,140.4199981689453,138.75,139.16000366210938,4528701,138.23619918823243,139.3872465653853,139.32097717285157,138.956064453125,136.65534423828126,138.41210026602243,138.6363243904693,-0.22422412444686302,-0.5025787599805986,0.27835463553373563,0.0
2023-10-24 14:30:00,140.4149932861328,140.70989990234375,140.0800018310547,140.27000427246094,2854231,138.25494918823242,139.42872376875445,139.32767700195313,139.02701431274414,136.671319732666,138.72023765373171,138.76807764199992,-0.047839988268208344,-0.4116310056381206,0.36379101736991226,0.0
2023-10-24 15:30:00,139.27879333496094,140.47000122070312,139.1999969482422,140.38999938964844,1915710,138.18988876342775,139.3980144153942,139.33825286865235,139.0777522277832,136.68141372680665,138.80616929699775,138.8059084340711,0.00026086292663762833,-0.32925263192516896,0.3295134948518066,0.0
2023-10-24 16:30:00,139.4949951171875,139.49569702148438,138.8800048828125,139.27999877929688,2187828,138.17563858032227,139.3810823613947,139.3485528564453,139.1174021911621,136.6913387298584,138.91214250010387,138.85695189207973,0.05519060802413378,-0.2523639839353084,0.3075545919594422,0.0
2023-10-24 17:30:00,140.2100067138672,140.2100067138672,139.42999267578125,139.48500061035156,2062745,138.2348892211914,139.38415076515892,139.39075286865236,139.1584213256836,136.70370223999024,139.1118139176059,138.9571781751751,0.15463574243079847,-0.17096403866208704,0.3255997810928855,0.0
2023-10-24 18:30:00,140.40499877929688,140.47999572753906,139.78500366210938,140.22000122070312,2705373,138.30763931274413,139.39267349243164,139.4288528442383,139.20647125244142,136.7124732208252,139.31076543478912,139.06442414585078,0.24634128893833918,-0.08750297314200181,0.333844262080341,0.0
2023-10-24 19:30:00,140.2100067138672,140.58999633789062,139.9499969482422,140.40499877929688,4481446,138.4445899963379,139.38176449862394,139.46105285644532,139.2535713195801,136.71927322387694,139.44911024695497,139.149282113852,0.2998281331029773,-0.010036751893005999,0.3098648849959833,0.0
2023-10-25 13:30:00,127.42630004882812,130.10000610351562,126.38999938964844,129.77000427246094,24258969,137.9927551269531,139.08054421164772,139.23777893066406,139.16583435058592,136.66067970275878,137.59944713955085,138.28091307199838,-0.6814659324475372,-0.14432258800391223,-0.5371433444436249,0.0
2023-10-25 14:30:00,127.58000183105469,128.5500030517578,127.15499877929688,127.41519927978516,8767601,137.52725524902343,138.7875896800648,138.9767788696289,139.0795343017578,136.60372718811035,136.05799401516683,137.48825298007662,-1.4302589649097968,-0.40150986338508915,-1.0287491015247077,0.0
2023-10-25 15:30:00,127.79000091552734,128.0198974609375,126.69000244140625,127.57499694824219,5521892,137.028755569458,138.5098625529896,138.72777877807619,139.00546638488768,136.54811321258546,134.78599507676074,136.76986393825817,-1.9838688614974274,-0.7179816630075568,-1.2658871984898705,0.0
2023-10-25 16:30:00,127.41010284423828,128.0800018310547,127.22450256347656,127.78500366210938,3633095,136.54026107788087,138.22350137883967,138.4744808959961,138.92736740112304,136.4903137207031,133.65124242560344,136.0765483016641,-2.425305876060662,-1.0594465056181779,-1.3658593704424842,0.0
2023-10-25 17:30:00,126.16999816894531,127.42500305175781,126.16999816894531,127.42500305175781,4271871,135.99176101684571,137.8863421353427,138.19728088378906,138.82991744995118,136.42941368103027,132.50028177073295,135.34272977331457,-2.8424480025816194,-1.416046805010866,-1.4264011975707533,0.0
2023-10-25 18:30:00,127.00669860839844,127.05999755859375,126.08999633789062,126.18000030517578,3866564,135.50559616088867,137.57058542424983,137.9236148071289,138.73928436279297,136.37464714050293,131.65511513037382,134.7252459833208,-3.0701308529469884,-1.7468636145980907,-1.3232672383488977,0.0
2023-10-25 19:30:00,126.66999816894531,127.3550033569336,126.5,127.01499938964844,4357553,134.985595703125,137.25422182950106,137.64341491699219,138.6457814025879,136.317172164917,130.88817405938482,134.12856096003372,-3.2403869006489003,-2.0455682718082526,-1.1948186288406477,0.0
2023-10-26 13:30:00,123.55000305175781,125.45999908447266,122.31999969482422,124.47000122070312,11187591,134.27184600830077,136.86490388350055,137.3050149536133,138.5195314025879,136.2460221862793,129.75922467359607,133.3449640779392,-3.585739404343144,-2.3536024983152313,-1.2321369060279128,0.0
2023-10-26 14:30:00,124.2500991821289,124.89990234375,122.92500305175781,123.55079650878906,4075529,133.57485084533693,136.484224319458,136.98981704711915,138.40193244934082,136.17837268829345,128.91166690567803,132.67127038195326,-3.759603476275231,-2.6348026939072313,-1.1248007823679997,0.0
2023-10-26 15:30:00,123.38999938964844,124.44999694824219,123.1500015258789,124.26000213623047,3435913,132.82385063171387,136.07536055824974,136.6574171447754,138.26333244323732,136.10467266082765,128.06217959551964,131.98376882696772,-3.921589231448081,-2.8921600014154016,-1.0294292300326795,0.0
2023-10-26 16:30:00,122.94999694824219,123.47000122070312,122.80999755859375,123.38999938964844,3258584,132.04285011291503,135.6614967692982,136.29631698608398,138.1206324005127,136.02782260894776,127.27568995747694,131.31460053965472,-4.0389105821777775,-3.121510117567877,-0.9174004646099005,0.0
2023-10-26 17:30:00,124.2699966430664,124.2699966430664,122.7300033569336,122.94000244140625,2496498,131.33184967041015,135.28172406283292,135.96371704101563,137.9805824279785,135.95057258605956,126.81327560141378,130.7927780287963,-3.9795024273825277,-3.2931085795308075,-0.6863938478517202,0.0
2023-10-26 18:30:00,124.0199966430664,124.54000091552734,123.81500244140625,124.2699966430664,2859607,130.63884925842285,134.89274683865634,135.63231704711913,137.8352823638916,135.8748360824585,126.38354037705264,130.29109051874224,-3.9075501416895975,-3.415996891962566,-0.4915532497270316,0.0
2023-10-26 19:30:00,123.43000030517578,124.08000183105469,123.25499725341797,124.01319885253906,3131721,129.7963493347168,134.51865837790749,135.28731719970702,137.6796324157715,135.79581108093262,125.92914959676389,129.7828616140336,-3.8537120172697144,-3.503539917023996,-0.35017210024571854,0.0
2023-10-27 13:30:00,122.2699966430664,124.44000244140625,121.45999908447266,124.02999877929688,10698190,128.88909950256348,134.13115813515404,134.91271713256836,137.5115323638916,135.71206104278565,125.36620298850275,129.22635309766568,-3.86015010916293,-3.574861955451783,-0.28528815371114735,0.0
2023-10-27 14:30:00,123.13999938964844,123.36000061035156,121.81999969482422,122.2708969116211,4683410,128.08215980529786,133.76411281932485,134.54791702270506,137.35573234558106,135.63106105804442,125.02371012714055,128.775512082257,-3.7518019551164485,-3.6102499553847163,-0.14155199973173227,0.0
2023-10-27 15:30:00,123.48999786376953,123.98500061035156,122.80999755859375,123.1500015258789,4240888,127.28190994262695,133.39365837790749,134.19451690673827,137.20332626342773,135.55176101684572,124.78775439431423,128.38399251051717,-3.59623811620294,-3.6074475875483616,0.011209471345421385,0.0
2023-10-27 16:30:00,122.66999816894531,123.79000091552734,122.45500183105469,123.51000213623047,2423564,126.40490951538087,133.00502187555486,133.8283169555664,137.04212631225585,135.47021102905273,124.46194574425746,127.96073367040074,-3.4987879261432795,-3.5857156552673457,0.08692772912406621,0.0
2023-10-27 17:30:00,122.69000244140625,123.01000213623047,122.30999755859375,122.67009735107422,2485911,125.51915969848633,132.6107039018111,133.4594171142578,136.88102630615234,135.39098602294922,124.18933908228036,127.57030913491967,-3.380970052639313,-3.5447665347417394,0.16379648210242648,0.0
2023-10-27 18:30:00,123.45999908447266,123.5,122.62999725341797,122.70999908447266,3255651,124.6816593170166,132.22161293029785,133.13081924438475,136.72662635803223,135.3176359939575,124.07713292877148,127.26584172377544,-3.1887087950039614,-3.473554986794184,0.28484619179022275,0.0
2023-10-27 19:30:00,123.38999938964844,123.54000091552734,122.80000305175781,123.45999908447266,3346946,124.47984428405762,131.8491129441695,132.81221908569336,136.5628763580322,135.2454359817505,123.9714200765987,126.97874229161789,-3.0073222150191867,-3.380308432439185,0.3729862174199985,0.0
2023-10-30 13:30:00,124.93000030517578,126.55000305175781,123.87999725341797,124.45999908447266,6614913,124.34734420776367,131.52877218073064,132.52501922607422,136.41567642211913,135.17951095581054,124.11889395791825,126.8269836259555,-2.7080896680372604,-3.2458646795588004,0.5377750115215401,0.0
2023-10-30 14:30:00,125.51000213623047,126.05000305175781,124.81999969482422,124.93000030517578,3906015,124.23334426879883,131.22331775318492,132.23941940307617,136.27557640075685,135.11398593902587,124.3329106007355,126.72942944153144,-2.3965188407959346,-3.0759955118062274,0.6794766710102929,0.0
2023-10-30 15:30:00,125.54000091552734,126.04000091552734,125.4749984741211,125.5199966430664,2258677,124.13983917236328,130.9521588412198,131.9548193359375,136.13837646484376,135.04776092529298,124.51861680301117,126.64132362479039,-2.122706821779218,-2.885337773800826,0.7626309520216079,0.0
2023-10-30 16:30:00,126.18389892578125,126.19010162353516,125.22000122070312,125.52999877929688,2126571,124.14053421020508,130.71854296597567,131.67769744873047,135.9990155029297,134.9845803833008,124.7748140526681,126.60744031375268,-1.8326262610845703,-2.674795471257575,0.842169210173005,0.0
2023-10-30 17:30:00,126.01010131835938,126.44000244140625,125.91000366210938,126.19879913330078,1800450,124.09070434570313,130.47127255526456,131.38629943847656,135.8530665588379,134.9277308654785,124.96485824738984,126.56319298076058,-1.5983347333707343,-2.4595033236802073,0.861168590309473,0.0
2023-10-30 18:30:00,126.18499755859375,126.44000244140625,125.91999816894531,126.0,1974290,124.06645431518555,130.20820444280452,131.1143994140625,135.71566650390625,134.87745582580567,125.15257198757506,126.53517850504451,-1.3826065174694548,-2.244123962438057,0.861517444968602,0.0
2023-10-30 19:30:00,125.75,126.26000213623047,125.61000061035156,126.18000030517578,2593076,124.17645416259765,129.9484318819913,130.84889953613282,135.5771664428711,134.82270584106445,125.24448398948658,126.47701713430047,-1.2325331448138854,-2.041805798913223,0.8092726540993374,0.0
2023-11-01 13:30:00,126.3499984741211,126.83999633789062,124.92500305175781,125.33999633789062,5782261,124.28144912719726,129.7032045884566,130.5968995666504,135.44426643371582,134.77070636749266,125.41456314096881,126.46760834465755,-1.0530452036887397,-1.8440536798683262,0.7910084761795866,0.0
2023-11-01 14:30:00,126.23999786376953,126.8499984741211,126.06999969482422,126.36000061035156,3214330,124.42394905090332,129.4647955460982,130.37227966308595,135.31476638793944,134.72030632019042,125.54155309832277,126.45074830903621,-0.9091952107134489,-1.657081986037351,0.747886775323902,0.0
2023-11-01 15:30:00,126.17839813232422,126.48999786376953,126.01000213623047,126.23500061035156,2109180,124.58536911010742,129.21725897355512,130.16658767700196,135.16305030822753,134.67332332611085,125.63952925739991,126.43057422187236,-0.791044964472448,-1.4838745817243704,0.6928296172519224,0.0
2023-11-01 16:30:00,126.1050033569336,126.29000091552734,125.91000366210938,126.19000244140625,1381844,124.67711944580078,128.95089548284358,129.95088775634767,135.0100003051758,134.63079833984375,125.71114065732817,126.40645786150652,-0.6953172041783517,-1.3261631062151666,0.6308459020368149,0.0
2023-11-01 17:30:00,126.83000183105469,126.88500213623047,125.97000122070312,126.0999984741211,2586473,124.8176197052002,128.69271365079013,129.73228790283204,134.8670002746582,134.6079988861084,125.88327314559379,126.43783148888046,-0.5545583432866721,-1.1718421536294676,0.6172838103427956,0.0
2023-11-01 18:30:00,127.49500274658203,127.72000122070312,126.30999755859375,126.81999969482422,5147035,125.0208698272705,128.4446454481645,129.53858810424805,134.7331212615967,134.58679187774658,126.13123154574583,126.51614047093243,-0.38490892518659336,-1.0144555079408928,0.6295465827542994,0.0
2023-11-01 19:30:00,127.61000061035156,127.73999786376953,127.32499694824219,127.48999786376953,2668444,125.28787002563476,128.1955543864857,129.3479881286621,134.59562126159668,134.5662418746948,126.3587344787621,126.59716714792644,-0.23843266916433947,-0.8592509401855822,0.6208182710212428,0.0
2023-11-02 13:30:00,128.52999877929688,130.08999633789062,128.2100067138672,129.55999755859375,6692465,125.55736999511718,127.96919059753418,129.18398818969726,134.4655213165283,134.54563640594483,126.69277514038284,126.74033986136129,-0.047564720978456876,-0.6969136963441572,0.6493489753657004,-0.6174
2023-11-02 14:30:00,128.50999450683594,128.97999572753906,128.25999450683594,128.5399932861328,2248551,125.80836982727051,127.75623581626199,129.0127879333496,134.33362129211426,134.52723636627198,126.97234735060638,126.87142539065572,0.10092195995066788,-0.5373465650851923,0.6382685250358602,-0.6174
2023-11-02 15:30:00,128.50999450683594,128.86000061035156,128.25,128.50999450683594,1920403,126.10036964416504,127.4887357191606,128.8264878845215,134.2008213043213,134.51123630523682,127.20890845156478,126.99280088074315,0.21610757082163445,-0.38665573790382696,0.6027633087254614,-0.6174
2023-11-02 16:30:00,128.55999755859375,128.69000244140625,128.11000061035156,128.50999450683594,1712169,126.39386940002441,127.21930399808016,128.63388778686524,134.07112129211427,134.4972862625122,127.41676831418462,127.10888952354689,0.30787879063773005,-0.24774883219551558,0.5556276228332456,-0.6174
2023-11-02 17:30:00,129.0,129.02999877929688,128.55999755859375,128.55999755859375,1699533,126.67086944580078,126.98569505864924,128.44568771362304,133.9431322479248,134.48034526824952,127.66034241969467,127.24897178106194,0.41137063863273227,-0.115924938029866,0.5272955766625983,-0.6174
2023-11-02 18:30:00,128.60000610351562,129.11000061035156,128.5915069580078,129.0050048828125,1685802,126.93136978149414,126.73808167197488,128.246287689209,133.826332321167,134.4596458053589,127.80490606335943,127.34904839753999,0.4558576658194369,-0.0015684172600054364,0.4574260830794423,-0.6174
